movie_id,title,tags
13682,Pooh's Heffalump Movie,Animation Family Jim Cummings John Fiedler Nikita Hopkins F r a n k   N i s s e n
9089,Home for the Holidays,Comedy Drama Romance Holly Hunter Robert Downey Jr. Anne Bancroft J o d i e   F o s t e r baltimore thanksgiving family clan family conflict generations conflict woman director
9470,Kung Fu Hustle,Action Comedy Crime Fantasy Stephen Chow Yuen Wah Yuen Qiu S t e p h e n   C h o w kung fu magic mafia defense gangster policeman anarchic comedy
18357,The Country Bears,Adventure Comedy Family Haley Joel Osment Diedrich Bader Candy Ford P e t e r   H a s t i n g s human animal relationship musical clowning bear social satire aftercreditsstinger duringcreditsstinger
7979,The Kite Runner,Drama Khalid Abdalla Atossa Leoni Shaun Toub M a r c   F o r s t e r 1970s afghanistan hang gliding war in afghanistan taliban cowardice best friend cowardliness child
470,21 Grams,Drama Crime Thriller Sean Penn Naomi Watts Benicio del Toro A l e j a n d r o   G o n z á l e z   I ñ á r r i t u life and death transplantation suicide attempt desperation loss of family ex-detainee sadness rage and hate car crash
15644,Paparazzi,Action Drama Thriller Cole Hauser Robin Tunney Dennis Farina P a u l   A b a s c a l independent film
9582,A Guy Thing,Comedy Romance Jason Lee Julia Stiles Selma Blair C h r i s   K o c h infidelity bachelor blackmail fantasy truth party liar friends misunderstanding wedding fiancée
10642,Loser,Drama Comedy Romance Family Jason Biggs Mena Suvari Zak Orth A m y   H e c k e r l i n g college lost and found older brother younger sister woman director young adult college student
22074,Capitalism: A Love Story,Documentary Michael Moore Thora Birch William Black M i c h a e l   M o o r e usa capitalism capitalist wall street criticism and blame banking money economics corporation
2428,The Greatest Story Ever Told,Drama History Max von Sydow Michael Anderson Jr. Carroll Baker G e o r g e   S t e v e n s jesus christ biography epic
290751,Secret in Their Eyes,Crime Drama Mystery Chiwetel Ejiofor Nicole Kidman Julia Roberts B i l l y   R a y fbi missing child
13805,Disaster Movie,Action Comedy Matt Lanter Vanessa Lachey Nicole Ari Parker J a s o n   F r i e d b e r g   A a r o n   S e l t z e r natural disaster violence mortal danger duringcreditsstinger
4597,Armored,Action Crime Drama Thriller Columbus Short Laurence Fishburne Skeet Ulrich N i m r ó d   A n t a l robbery homeless person bank armored car truck heist
9414,The Man Who Knew Too Little,Comedy Thriller Crime Action Bill Murray Peter Gallagher Joanne Whalley J o n   A m i e l london england bomb brother brother relationship helicopter based on novel bank tv show theatre milieu mistaken identity escape agent
63492,What's Your Number?,Comedy Romance Chris Evans Anna Faris Martin Freeman M a r k   M y l o d based on novel loser magazine womanizer mission search boyfriend husband fired past relationship
81796,Lockout,Action Thriller Science Fiction Guy Pearce Maggie Grace Joseph Gilgun S t e p h e n   S t .   L e g e r   J a m e s   M a t h e r usa president anti hero dementia future space convict interrogation space station collision in space year 2079
10710,Envy,Comedy Ben Stiller Jack Black Rachel Weisz B a r r y   L e v i n s o n jealousy inventor neighbor best friend milliionaire dog envy golden egg
15092,Crank: High Voltage,Action Thriller Crime Jason Statham Amy Smart Dwight Yoakam B r i a n   T a y l o r   M a r k   N e v e l d i n e female nudity prostitute horse race heart strip club electric shock godzilla sequel tourette syndrome gang shootout public sex cigarette smoking mansion electrocution foot chase surgery taser duringcreditsstinger flashback absurdism ultraviolence
11382,Bullets Over Broadway,Action Comedy Thriller John Cusack Dianne Wiest Jennifer Tilly W o o d y   A l l e n lover (female) talent mafia boss author
15005,One Night with the King,Drama Tiffany Dupont Peter O'Toole Luke Goss M i c h a e l   O .   S a j b e l based on novel persia queen esther
8198,The Quiet American,Drama Action Thriller Romance Michael Caine Brendan Fraser Đỗ Thị Hải Yến P h i l l i p   N o y c e terror journalist lover (female) saigon indochina
6963,The Weather Man,Comedy Drama Nicolas Cage Michael Caine Hope Davis G o r e   V e r b i n s k i new york chicago midlife crisis television daughter father weatherman terminal illness wettermann
15070,Undisputed,Action Adventure Drama Thriller Wesley Snipes Ving Rhames Peter Falk W a l t e r   H i l l sport
12797,Ghost Town,Comedy Fantasy Romance Ricky Gervais Greg Kinnear Téa Leoni D a v i d   K o e p p dying and death misanthrope lecture cardiopulmonery resuscitation
17134,12 Rounds,Action Adventure Drama Thriller John Cena Aidan Gillen Ashley Scott R e n n y   H a r l i n police cops cat and mouse family revenge drama
41402,Let Me In,Drama Horror Mystery Kodi Smit-McPhee Chloë Grace Moretz Richard Jenkins M a t t   R e e v e s vampire child vampire remake bully young boy biting dead boy hammer horror 1980s
18885,3 Ninjas Kick Back,Adventure Action Comedy Family Victor Wong Max Elliott Slade Sean Fox C h a r l e s   T .   K a n g a n i s underdog hero friendship treasure hunt friends revenge rivalry good vs evil youth danger escapade young heroes siblings relations vigilantism heroic mission buddies master villain master warrior contests and competitions
4953,Be Kind Rewind,Drama Comedy Jack Black Yasiin Bey Danny Glover M i c h e l   G o n d r y camcorder videoband delusion nuclear power plant video store
10773,Mrs Henderson Presents,Comedy Drama Judi Dench Bob Hoskins Will Young S t e p h e n   F r e a r s world war ii widow musical theatre milieu nacktrevue variety
146198,Triple 9,Action Thriller Casey Affleck Chiwetel Ejiofor Woody Harrelson J o h n   H i l l c o a t heist betrayal dirty cop
2639,Deconstructing Harry,Comedy Drama Woody Allen Kirstie Alley Billy Crystal W o o d y   A l l e n new york writer's block insanity independent film author
10563,Three to Tango,Comedy Romance Matthew Perry Neve Campbell Dylan McDermott D a m o n   S a n t o s t e f a n o gay dance architect artist tango business man spying partnership chief executive officer deception business partner affair
295964,Burnt,Drama Bradley Cooper Sienna Miller Lily James J o h n   W e l l s london england cook restaurant diva career kitchen redemption drug drug addict chef come back
5971,We're No Angels,Comedy Crime Drama Robert De Niro Sean Penn Demi Moore N e i l   J o r d a n prison prisoner independent film
9716,Everyone Says I Love You,Music Comedy Romance Drew Barrymore Diva Gray Natasha Lyonne W o o d y   A l l e n paris venice adultery robbery lovesickness dancer airport broken engagement infidelity montmartre winter marriage proposal new love restaurant gondola halloween racehorse lover musical grandfather thanksgiving senility tourist jogging atheist dysfunctional family independent film family relationships mistaken identity wealth redemption unfaithfulness hospital lingerie slip escaped convict singing maid new york city divorce urban setting christmas eve cult film waiter wake jewelry store unwanted kiss funeral home central park ghost opposites attract engagement ring jumping rope autumn trick or treating flashback park avenue parolee x-ray jeweler fiancée
11835,Death Sentence,Action Crime Drama Thriller Kevin Bacon Garrett Hedlund Kelly Preston J a m e s   W a n loss of son repayment revenge murder gang police officer killed hospital extreme violence justice hoodlum semiautomatic pistol finger gun
26171,Everybody's Fine,Drama Robert De Niro Drew Barrymore Kate Beckinsale K i r k   J o n e s family relationships doctor retired visit widower duringcreditsstinger heart trouble
31117,Superbabies: Baby Geniuses 2,Comedy Family Jon Voight Scott Baio Vanessa Angel B o b   C l a r k baby baseball scientific study computer genius mind control good vs evil baby geniuses
9074,The Man,Action Comedy Crime Samuel L. Jackson Eugene Levy Luke Goss L e s   M a y f i e l d mistake in person false identity arms dealer cop police officer dentist
14396,Code Name: The Cleaner,Action Comedy Crime Cedric the Entertainer Lucy Liu Nicollette Sheridan L e s   M a y f i e l d
15673,Connie and Carla,Comedy Nia Vardalos Toni Collette David Duchovny M i c h a e l   L e m b e c k gay drag queen mistaken identity
42618,Sweet Charity,Comedy Drama Music Romance Shirley MacLaine John McMartin Ricardo Montalban B o b   F o s s e broken engagement charity celebrity tragic love dancehall girl based on stage musical based on film
171274,Inherent Vice,Comedy Romance Crime Drama Mystery Joaquin Phoenix Josh Brolin Owen Wilson P a u l   T h o m a s   A n d e r s o n based on novel 1970s private investigator smoking marijuana los angeles 1960s
24432,Doogal,Family Daniel Tay Jimmy Fallon Jon Stewart F r a n k   P a s s i n g h a m   D a v e   B o r t h w i c k   J e a n   D u v a l
109417,Battle of the Year,Music Drama Josh Holloway Josh Peck Chris Brown B e n s o n   L e e musical 3d
13948,An American Carol,Comedy Fantasy Kevin Farley Kelsey Grammer Leslie Nielsen D a v i d   Z u c k e r terrorist parody documentary filmmaker sattire
106747,Machete Kills,Action Crime Thriller Danny Trejo Mel Gibson Amber Heard R o b e r t   R o d r i g u e z mexico white house nuclear missile machete outer space
10929,Willard,Horror Crispin Glover R. Lee Ermey Laura Harring G l e n   M o r g a n bad boss evil mother revenge humiliation obedience
14220,Strange Wilderness,Comedy Steve Zahn Allen Covert Jonah Hill F r e d   W o l f tv show bigfoot
46435,Topsy-Turvy,Comedy Drama Music Allan Corduner Jim Broadbent Timothy Spall M i k e   L e i g h prostitute musical biography telephone call cigar smoking drink  gilbert and sullivan gilbert and sullivan's princess ida piano duet lyricist exhibition
256962,Little Boy,Comedy Drama War Jakob Salvati Emily Watson Cary-Hiroyuki Tagawa A l e j a n d r o   M o n t e v e r d e japanese world war ii spirituality
48231,A Dangerous Method,Drama Thriller Keira Knightley Viggo Mortensen Michael Fassbender D a v i d   C r o n e n b e r g based on novel psychoanalysis sigmund freud biography spanking based on play cigar smoking cheating husband based on true events
3509,A Scanner Darkly,Animation Science Fiction Thriller Keanu Reeves Winona Ryder Woody Harrelson R i c h a r d   L i n k l a t e r california detective based on novel dream undercover cocaine brain exam future test dystopia assignment cyberpunk drug surveillance totalitarian corporation substance schizophrenic condition neo-noir
82684,Chasing Mavericks,Drama Gerard Butler Jonny Weston Elisabeth Shue C u r t i s   H a n s o n   M i c h a e l   A p t e d wave surfing sport mentor protégé relationship santa cruz california
12142,Alone in the Dark,Action Fantasy Horror Thriller Christian Slater Tara Reid Stephen Dorff U w e   B o l l detective monster professor island museum darkness alien life-form paranormal artifact slow motion scene flashback sequence zombie based on video game occultism
23367,Bandslam,Comedy Drama Family Music Vanessa Hudgens Aly Michalka Gaelan Connell T o d d   G r a f f new jersey musical battle of the bands teenager rock band
10740,Birth,Drama Mystery Thriller Nicole Kidman Cameron Bright Danny Huston J o n a t h a n   G l a z e r loss of husband reincarnation friends little boy independent film wedding
241239,A Most Violent Year,Crime Drama Thriller Oscar Isaac Jessica Chastain Albert Brooks J . C .   C h a n d o r corruption capitalism winter american dream immigrant business ethics truck oil lawyer new york city loan shark coat tunnel 1980s husband wife relationship truck hijacking bank loan
14582,Passchendaele,Drama Romance War History Paul Gross Caroline Dhavernas Joe Dinicol P a u l   G r o s s nurse battle platoon veteran recruitment
14914,Flash of Genius,Drama Aaron Abrams Alan Alda Lauren Graham M a r c   A b r a h a m biography
3902,I'm Not There.,Drama Music Cate Blanchett Heath Ledger Julianne Moore T o d d   H a y n e s rock and roll music style success john f. kennedy advancement bob dylan rock biography music beatnik motor-bike accident
